JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzQxIyQxIyQ3IyQ3MiQyNjE4MzIjNzEjJDEjJDgjJDgz,(사)한국건강관리협회건강증진의원,진단검사의학과,1,22,4.545454545,127.0135657,37.297116,310000,경기,310602,수원장안구,경기도 수원시 장안구 경수대로 857 (조원동),031-250-5800,http://gg.kahp.or.kr,0
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzExIyQxIyQzIyQ3MiQzNjE4MzIjNDEjJDEjJDQjJDgz,(의)한국필의료재단 한국의원,진단검사의학과,6,9,66.66666667,127.1280278,37.5278247,110000,서울,110002,강동구,"서울특별시 강동구 성내로 71 케이씨엘빌딩 2,3층 (성내동)",02-517-1728,,0
JDQ4MTYyMiM3MSMkMiMkMCMkMDAkMzgxMTkxIzMxIyQxIyQzIyQxMyQzNjEwMDIjNTEjJDEjJDYjJDgz,(재)씨젠의료재단 씨젠광주의원,진단검사의학과,2,5,40,126.8943347,35.1019593,240000,광주,240005,광주남구,광주광역시 남구 효우로 200 5~6층 (행암동),062-655-2188,,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQxIyQ4OSQyNjE0ODEjNDEjJDEjJDgjJDgz,(재)씨젠의료재단 씨젠대구의원,진단검사의학과,3,6,50,128.6489629,35.8578486,230000,대구,230005,대구수성구,대구광역시 수성구 달구벌대로 2619 유성빌딩 4층 6층 7층층 (만촌동),053-752-5050,www.seegenemedical.com,0
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQxIyQxMyQzNjEwMDIjODEjJDEjJDIjJDgz,(재)한국의학연구소한국중부의원,진단검사의학과,2,32,6.25,126.9733117,37.571802,110000,서울,110016,종로구,서울특별시 종로구 세종대로23길 54 (당주동),02-3702-9000,http://www.kmi.or.kr,0
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzExIyQxIyQ3IyQ4MiQyNjEyMjIjNjEjJDEjJDgjJDgz,강의원,진단검사의학과,1,2,50,127.2896152,37.6575816,310000,경기,311500,남양주시,경기도 남양주시 화도읍 묵현로 15 (화도읍),031-511-7512,,0
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQ5MiQzNjE4MzIjNjEjJDEjJDAjJDgz,늘푸른의원,진단검사의학과,1,1,100,129.0027456,35.2082509,210000,부산,210005,부산북구,부산광역시 북구 약초골목길 28 (구포동),051-336-2275,,0
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQ4MiQyNjEyMjIjODEjJDEjJDIjJDgz,다나이비인후과의원,진단검사의학과,1,2,50,127.1104347,37.350393,310000,경기,310403,성남분당구,"경기도 성남시 분당구 돌마로 75 501호 (금곡동, 미금프라자)",031-719-5665,http://www.danaent.co.kr/,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ5IyQ4MiQzNjE0ODEjODEjJDEjJDIjJDgz,디씨엘진단검사의학과의원,진단검사의학과,1,2,50,127.1398756,37.466008,310000,경기,310401,성남수정구,"경기도 성남시 수정구 위례광장로 21-6 정프라자 4층 가-401호, 나-401,402,403호 (창곡동)",070-4652-3511,,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQzIyQ5MiQyNjE0ODEjODEjJDEjJDYjJDgz,랩지노믹스진단검사의학과의원,진단검사의학과,3,6,50,127.1153091,37.4042192,310000,경기,310403,성남분당구,"경기도 성남시 분당구 판교로 375 504호 (삼평동, 에메트타운)",031-628-0713,,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzQxIyQxIyQ3IyQ3OSQyNjE0ODEjNjEjJDEjJDAjJDgz,랩케어진단검사의학과의원,진단검사의학과,1,2,50,126.7947125,37.6501571,310000,경기,311903,고양일산동구,"경기도 고양시 일산동구 일산로 138 일산테크노타운 부대동 302-1, 302-2, 304일부호 (백석동)",070-8277-6940,http://www.labcare.kr,0
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQzIyQ5MiQzNjEwMDIjNjEjJDEjJDAjJDgz,루르드성모의원,진단검사의학과,1,1,100,129.0817393,35.1868365,210000,부산,210013,부산연제구,부산광역시 연제구 중앙대로 1112 4층 (연산동),051-853-8532,,0
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQ3IyQ3MiQyNjEyMjIjNzEjJDEjJDgjJDgz,바이오지노코리아 진단검사의학과의원,진단검사의학과,1,2,50,127.0563267,37.5429927,110000,서울,110011,성동구,서울특별시 성동구 성수이로 89 MG빌딩 9층 (성수동2가),070-4755-9780,,0
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzIxIyQxIyQ5IyQ3MiQyNjE4MzIjNjEjJDEjJDgjJDgz,비에스에치엘에이랩의원,진단검사의학과,1,1,100,127.0596103,37.5431267,110000,서울,110011,성동구,"서울특별시 성동구 아차산로 144 102호 (성수동2가, 우영테크노센타 )",02-498-1250,,0
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQyIyQxIyQwMCQyNjE0ODEjNDEjJDEjJDgjJDgz,생명과학의원,진단검사의학과,1,2,50,127.0844771,37.7435264,310000,경기,310800,의정부시,경기도 의정부시 산단로76번길 115 301호 (용현동),031-928-6557,,0
